Company Name,Job Name,Work Shift and Experience,Localisation,Publish Date,More Info,Additional Information
Digital Futur City,              Peintre industriel                    , Confirmé / Expérimenté (6 à 10 ans),"Rouiba, Alger, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/rouiba/10075830-peintre-industriel,"Missions du poste :la mise en marche de la Chain de thermo laquage ( le prétraitement, le four de séchage, la cabine du poudrage et le four de cuisson) Réglage des paramètres du prétraitement, du séchage du poudrage et de la vérifier la manier de suspension des pièces sur le transporteur ajuster le bac de fluidisation de la cabine du poudrage suivre le stock des poudresveiller sur la propreté de environnement de la cabine de poudrage nettoyage périodique des filtresvérification de l’état de la surface de la pièce avant le poudrage.signaler toutes anomalies au responsable de la production.assurer la continuité du travail.nettoyage et rangement des du matériel en fin du travail."
Entreprise anonyme,              Chef de service système de management de la qualité                    , Responsable d'équipe (3 à 5 ans),"Alger, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10075829-chef-de-service-systeme-de-management-de-la-qualite,"Grande Banque en plein de développement recrute sur tous le territoire :                                         Chef de service système de management de la qualité Missions principale : Mettre en place un système de management de la Qualité et veiller à son amélioration continue  PRINCIPALES RESPONSABILITÉS : Gestion du projet de certification ISO ·         Organiser et planifier le projet de certification ISO 9001 ·         Diagnostiquer le système de management de la banque par rapport aux exigences définies dans la norme ISO 9001 et propose un plan d’action   Mise en œuvre et établissement des processus nécessaires au système de management de la qualité   ·         Définir la cartographie des processus nécessaires ·         Définir avec les parties prenantes la cartes d'identité des processus (finalité, KPI, interaction avec les processus clients et fournisseurs, matrice des risques… ) ·         Superviser le fonctionnement du système  Contrôle continu du système de management mis en place ·         Planifier annuellement les audits qualité internes et veiller à leur bon fonctionnement conformément aux exigences de la norme ISO 19011. ·         Etabli le bilan du SMQ et prépare la revue de direction conformément aux exigences de la norme ISO 9001. Suivi des plans d'actions ·         S'assurer que les actions définies dans les plans d'actions soient réalisées et efficaces  Etre l’interlocuteur principal de l’organisme certificateur et veiller au bon fonctionnement des audits de certification. Profil recherché : Bac +4 et plus.   Maitrise la norme ISO 9001  Maitrise les techniques d’audits qualité internes conformément à la norme ISO 19011. Expérience de 2 ans dans le poste et le domaine de l’ISO 9001  Niveau de maitrise Xls confirmé (pratique, formule, ‘tableau croisée dynamique…)   Un esprit de synthèse et      d’analyse Le sens des responsabilités. Autonomie Intégrité Curiosité professionnelle Sens relationnel  Avantages :  Rémunération selon politique de      la banque Complémentaire santé pour vous,      conjoint & ayants droits Package : Attribution d’un      véhicule de Service/ Logement de fonction, selon les normes d’attribution      de la Banque. Plan de développement      personnel. Plan de formation adapté aux      perspectives d’évolution de la fonction"
Entreprise anonyme,              Opérateur sur machine                    , Jeune diplômé (1 à 2 ans),"Baba Hassen, Alger, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/baba-hassen/10075828-operateur-sur-machine,"Missions : Conduire une ou plusieurs machines intégrées ou non dans une ligne de production y compris en procédant aux paramétrages de ses équipements.Pilotage et conduite des équipements en fonction de la production à réaliser et selon les procédures établiesRéglage de machine(s) ou de ligne(s) automatisée(s) au démarrage ou en cours de fonctionnementVérification des caractéristiques et de la qualité des approvisionnements et matières pour les formats à produireRéalisation des auto-contrôles de qualité de produitsRenseignement et tenue à jour des outils de suivi de l'activité (tableau de bords de production, relevés d'incidents, qualité...)Nettoyage et entretien des équipements et/ou du matériel et de son espace de travail.Profil :Minimum de 1 a 2 ans d'expérience Capacité d’adaptationGestion du stressTravail en équipe"
Entreprise anonyme,              CHEF D'ATELIER MAINTENANCE MECANIQUE                    , Manager / Responsable département (3 à 5 ans),"Bejaia, Bejaia, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/bejaia/bejaia/10075827-chef-d-atelier-maintenance-mecanique,"Missions:Prendre en charge les incidents sur la flotte (pannes, accidents)Participer à élaboration du planning de la maintenance préventive pour l’ensemble de la flotte (selon les normes en vigueur et le cahier de charge du fabriquant);Contrôler et valider les interventions réalisées par les prestataires externes; Proposer des améliorations en termes disponibilité de la flotte et de réduction des coûts de maintenance et d’exploitation; Veiller au respect des délais de réalisation des travaux de maintenance;Optimiser la gestion interne de l’atelier (process de maintenance, circuit de cheminement d’un véhicule en maintenance, contrôle qualitatif …);Organiser, former et animer les équipes de l’atelier ;Sensibiliser les équipes de l’atelier aux règles de sécurité, d’hygiène en milieu de travail et aux procédures qualité mises en place dans l'entreprise ;Vérifier l'application des procédures internes; Assurer une assistance technique auprès de son équipeVeiller au port des EPI par des agents d’atelier ;Collaborations avec le représentant HSE pour la gestion des déchets. Profil requis :Expérience de (05) deux années dans le domaine de la maintenance des véhicules lourds et légers ;  Formation supérieur (Bac + 03 années); Connaissance en informatique indispensable ;Maitrise le domaine de la mécanique. Exigences de comportementRigoureux et Organiser.Esprit d’analyse et de Synthèse.Capacité à gérer une équipe.Habileté dans la gestion du tempsCapacité de gérer son stress."
Digital Futur City,              Electricien industriel                    , Confirmé / Expérimenté (6 à 10 ans),"Rouiba, Alger, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/rouiba/10075824-electricien-industriel,"Profil :  Ingéniorat/TS en électricitéSérieuxDisponibleCapacité d'adaptationHabit les environs de RouïbaTache:Intégrer l'équipe de réalisation, et prendre en charge  les travaux d'électricité sur les chantiers/usine avec un suivi permanant ."
Digital Futur City,              Chef de service assemblage / montage                    , Responsable d'équipe (6 à 10 ans),"Rouiba, Alger, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/rouiba/10075821-chef-de-service-assemblage-montage,"Profil:  DisponibleDynamiqueConnaissance du milieu industrielConnaissance en management des équipesCapacité d'adaptationTâches:Prendre en charges les opérations liées  au tri/assemblage et montage des pièces et produits divers en collaboration avec les chefs de lignes de production, le bureau méthode et le responsable de production avec le respect des normes hygiène et sécuritéGérer une équipe d'operateurs et agents techniquesContrôler les opérations, détecter et signaler les anomaliesConduire les machines et les équipements liées au opérations d'assemblage/montage et veiller sur l'entretien et le nettoyage."
Wissal System Group,              Responsable des Ressources Humaines                    , Confirmé / Expérimenté (6 à 10 ans),"Alger, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10075819-responsable-des-ressources-humaines,"Wissal Systems, filiale d'un groupement de cabinet de conseil international en IT (Wikeys), de plus de 400 collaborateurs. Dans un contexte international, vous assurez le poste de RRH pour nos deux filiales en Algérie.  Data Digital One - Cabinet Spécialisé en Stratégie Data Wissal Systems - Centre de Compétences IT - Recherche & Développement Dans un contexte de croissance de notre société, vous venez en soutien de l’équipe de direction sur les sujets ci-dessous :Recrutement :Recueil des besoins auprès des commerciauxParticipation à la rédaction des annonces d’offre d’emploiSourcing et chasse de nouveaux candidats (Monster, LinkedIn Recruiter)Relance de notre base de données (Boond Manager)Entretiens téléphoniques et qualification des candidatsNégociations et propositions salarialesTypologie de profils : Ingénieurs études et développement (C#, Java, C++, Angular, React), Data Engineer, Maitrise d'Ouvrage Finance.Objectif annuel individuel : 20 recrutementsRHAccompagnement des consultants dans leur parcours d'intégrationParticipation à des projets d'amélioration continueValidation de la paieÉtude et mise en place de relations écolesProfil recherché :Issu(e) d'une formation RH niveau Bac + 3 à Bac +5, vous justifiez d'une expérience sur une fonction RRH opérationnel de 3 à 10 ans. Vous maîtrisez les différentes missions RH (relations sociales, recrutement, paie, GTA...). Vous connaissez idéalement les spécificités du secteur de l’IT Vous recherchez un poste aux missions polyvalentes et diversifiées, vous faite preuve plus particulièrement :d'autonomie et d'esprit d’initiative ;de rigueur et capacité d’organisation ;d’agilité dans votre organisation ;de discrétion professionnelle ;d'une grande capacité d’adaptation ;de curiosité.Vous êtes à l’aise avec les outils bureautiques, vous disposez de qualités rédactionnelles.La connaissance des métiers de l'informatique ou des services est souhaitéeSous la responsabilité de l’un des associés, vous serez amené à interagir avec l’ensemble des 70 collaborateurs qui composent notre société.Poste basé à Alger (Dans les Locaux de notre Filiale Data Digital One) en CDI. SecteurTechnologies et services de l’information Type d’emploiTemps plein"
Ad Display spa,              Chef de projet Technique                    , Confirmé / Expérimenté (6 à 10 ans),"Rouiba, Alger, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/rouiba/10075818-chef-de-projet-technique,"Missions du poste : Établir le programme d’implantation avec orientation selon les types d’activité et des secteurs d’intervention ;Assurer les missions répondant aux objectifs stratégiques de la fonction de la structure technique :réalisation : qui consiste à la prise en charge totale de la pose du mobilier et des panneaux publicitaires.affichage : qui consiste en la production des affiches en assurant toute relation avec les imprimeurs, assure la maintenance des poses affiche et panneaux et la préparation des affiche en atelier. entretien : assure l’entretien permanent et quotidien du mobilier installé ;Organiser et harmonise des méthodes de travail et d’intervention, améliorer la productivité, avec une évaluation précise des moyens et des effectifs, assurer l’efficacité et la rentabilité ceci afin d’améliorer la productivité ;Répartition harmonieuse du plan de charge ;Création et développement de l’activité contrôle en atelier avec la meilleure organisation de l’activité ;Assurer en permanence la consistance, le contrôle et la qualité du plan de charge de la SociétéRespecter les normes de constructions d’ouvrage ; Élaborer et actualiser les méthodes d’interventions en matière de suivi et de contrôle ;Élaboration d’un bilan d’activité mensuel, trimestriel et annuel ;Assurer auprès de la clientèle de la Société la crédibilité permanente, ainsi que l’assurance des prestations et de la qualité ;Répondre aux exigences du marché et de son environnement ;Veiller à l’utilisation rationnelle et profitable des capacités d’intervention, être à l’écoute de son personnel, et recenser les capacités notamment humaines ;Assurer la réalisation avec respect des délais et meilleure prise en charge ;Recherche permanente en matière d’innovation afin d’assurer les moyens de contrôle qualitatif et de calcul rapide des ouvrages ;Développer une politique de communication et d’écoute avec la structure développement et commerciale afin de s’assurer de la satisfaction quant aux prestations réalisées sur l’ensemble de site EXIGENCES  DU POSTE :La fonction requiert une maîtrise du domaine d’activité et une pratique du métier très élevé et un savoir faire confirmé.Capacité à commander et diriger des équipes, de contrôler la qualité du travail fourni,Apte à prendre des responsabilités, avec sens managérialCapacités d’analyse et d’expression ‘savoir rédiger correctement un rapport d’activité et autre.Établit les programmes de travail (jour – semaine – mois)Lance les commandes de matières, matériaux et matériels nécessaires pour la réalisation des travaux ;Établit les programmes d’approvisionnement ;Assure le suivi et la coordination des travaux ;Conditions d'accès :Formation générale : universitaire et plusDiplôme : Ingénieur Génie Civil,Expérience professionnelle : 05 années et plus"
Entreprise anonyme,              Key Account Manager                    , Responsable d'équipe (3 à 5 ans),"Est, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/est/10075817-key-account-manager,"Mission : Développer et entretenir des relations      professionnelles et intègres avec les interlocuteursNégocier avec les Responsables des Comptes-Clés      de contrats importants; Assurer un suivi des bons de commandes, de la      facturation et des comptes clients ;Etablir un rapport consolidé par clients grands comptes relevant de son portefeuille (proposition d’objectifs de réalisation, moyens et actions à mener par le client) ; S’informer de l’évolution du marché et de la      concurrence au niveau régional, analyser les données et déterminer les      actions correctives à entreprendre ; S’assurer de la remonté des informations en matière      de réclamations.  Profil :  Bac+3 et plus (Commerce); Expérience de 5 ans minimum dans un poste      similaire (secteur pharmaceutique ); Maîtriser les techniques de négociation, relation      client ; Maîtriser les techniques de communication;Aisance relationnelle et rédactionnelle."
Entreprise anonyme,              Acheteur                    , Confirmé / Expérimenté (3 à 5 ans),"Bordj El Kiffan, Alger, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/bordj-el-kiffan/10075816-acheteur,"Missions du poste : L’acheteur a pour mission principale de gérer les achats pour  entreprise :il choisit les produits et les fournisseurs,-négocie les meilleures conditions d’achat (qualité, prix, livraison…),  il offre à entreprise la possibilité d’obtenir des marges pour investir et par sa connaissance du marché et des produits il apporte sa contribution à l’optimisation de la production ou des ventes.SES PRINCIPALES ACTIVITÉS : il est principalement amené à :effectuer une veille permanente sur son marché (évolution de la demande, des caractéristiques des produits, visite des salons…),rechercher des fournisseurs et des produits,rédiger des appels d’offres,évaluer les propositions des fournisseurs,négocier les conditions d’achat en lien avec les services juridique et financier,suivre les contrats (qualité, délais, livraison, paiement) en lien avec les différents intervenants (fournisseurs, autres services internes).COMPÉTENCES ET QUALITÉS :il doit avant tout :connaître parfaitement son secteur d’activité et les produits dont il est en charge,se documenter en permanence pour anticiper les évolutions du marché,connaître les procédures d’appels d’offres,savoir argumenter et convaincre ses interlocuteurs,connaître le droit commercial,savoir évaluer les risques,il doit avoir  le sens de l’écoute et du dialogue.Il sait résister à la pression des objectifs et s’organiser pour les atteindre.une expérience dans le domaine de l'automobile est un avantage"
Entreprise anonyme,              Acheteur Démarcheur                    , Débutant / Junior (1 à 2 ans),"Ferdjioua, Mila, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/mila/ferdjioua/10075815-acheteur-demarcheur,"Missions du poste :Prospection du marché et
     consultation des fournisseursNégociation avec les
     fournisseurs pour définir les modalités de la fourniture (Prix, modalités
     de paiement et délais de livraison...). Comparaison des offres
     fournisseurs (établissement de tableaux comparatifs des offres).Sélection du fournisseur
     répondant aux exigences qualité, prix et délais de livraison souhaités.·        
Établissement des bons de commandes ,·Veille au respect des délais par les fournisseurs, Vérification la
conformité des livraisons (facture, bon de livraison)Suivi du paiementProfil recherché :licence en sciences commerciales, ou diplôme équivalentun (01) an dans un poste similairemaitrise des procédures d'achats et du marchéAvantages du poste :Salaire Motivant, Prime de rendement selon atteinte des objectifs,véhicule de service,
Importante entreprise dans le domaine de l'industrie"
Celia Algérie,              Superviseur Administration RH                    , Confirmé / Expérimenté (6 à 10 ans),"Blida, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/blida/10074842-superviseur-administration-rh,"A propos du rôle:Saisir et contrôler les éléments de la paie, Saisir et suivre les contrats de travailDéclaration des employésChargé de recrutement sélectionner et recruter les candidats conformément à la matrice des compétenceAssurer le traitement, le contrôle et le suivi des cotisations mensuelles, trimestrielles et annuelles,Établissement des documents administratifs attestation de travail, certificat de travail, ATS, titre de congéSuivre et mettre à jour les livres légaux,Classement et archivage des dossiers administratifs,Rédiger les procès-verbaux,Organiser et suivre les visites médicales du personnel,     Assurer la relation avec les organismes externes ( CNAS, INSPECTION DE TRAVAIL ,ANEM.....etc). •Assurer le traitement de la paie.  Profil requis: De formation supérieure en Ressources Humaines (Master spécialisé, droit social ou école de commerce, ou équivalence universitaire)vous disposez nécessairement d’une expérience d’au moins 5 ans dans une fonction de responsable RH opérationnel de site industriel, idéalement dans le secteur de l'industrie agroalimentaire / pharmaceutique.Polyvalent dans tous les domaines de la fonction, autonome, capable de nouer des relations constructives avec tous ses interlocuteurs, fortement intéressé par les enjeux industrielsvous êtes reconnu pour votre professionnalisme, votre écoute, votre force de proposition et votre ténacité."
Pharmalliance,              Responsable des moyens généraux                    , Responsable d'équipe (6 à 10 ans),"Alger, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10074820-responsable-des-moyens-generaux,"Descriptif des tâches  -            Etablir le cahier de charges des prestations   de service -            Négocier et définir très précisément les   contrats lorsqu'il s'agit de prestation de service -            Contrôler la prestation de nettoyage -            Vérifier les factures des prestations -            Préparer les ordres de paiement et les   transmettre aux finances  -            Analyser et traiter les demandes des   différentes directions   et en vérifier   la pertinence  -            Etablir les demandes d’achats et les   renseigner conformément aux demandes émanant des directions. -            Mise en œuvre l’acte exprimé par une demande   d’achat, dans le respect des procédures établies  -            Réceptionner   la marchandise physiquement et sur ERP -            Gérer le   stock physiquement et sur ERP -            Etablir les   bons de sortie sur ERP -            Gérer les   congés du personnel du département MGX -            Gérer le parc des véhicules -            Planifier le travail des chauffeurs -            Gérer le transport du personnel -            Planifier le travail des agents d’entretien et d’hygiène -            Contrôle et suivi des tâches des agents d’entretien et d’hygiène -            Planifier le travail des jardiniers -            Contrôle et suivi des tâches des jardinier -            Elaborer le budget de MGX de l’année N+1 -            Etudier les demandes des EPI et d’habillement des différentes   directions et les faire valider avec le service HSE -            Gérer l’habillement des directions DAI  -            Assurer et gérer le stock de sécurité de l’habillement -            Gérer les EPI de différentes directions -            Assurer et gérer le stock de sécurité des EPI"
SOMEPHARM,              Délégué Commercial                    , Confirmé / Expérimenté (3 à 5 ans),"Relizane, Relizane, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/relizane/relizane/10075811-delegue-commercial,"Missions du poste :Maintenir une base de données clients à jour.Assurer le suivi des commandes via les CRM.Suivre le plan d'action et le plan de tournée des superviseurs pour implémenter la stratégie commerciale sur le terrain.Prospecter et fidéliser les clients potentiels ou existants.Présenter les caractéristiques, les avantages et les modalités de paiement de l'entreprise.Prendre les commandes et assurer le suivi.Réaliser des études de marché et des veilles concurrentielles.Participer à des salons, des congrès ou des formations.Rendre compte de son activité et de ses résultats à sa hiérarchie.Profil recherché :Jeune, dynamique, avec un grand sens du challenge.Bonne présentation et élocution en français.Bon sens de l'organisation et de la responsabilité.Facilité d'adaptation et sens de la communication.Possède un véhicule.Tenue classique exigée.Avantages du poste :Package salarial très motivant.Possibilité d'évolution.Formation et développement.Prime selon les résultats sur le terrain."
Conserverie du Maghreb Mouzaia,              Regional manager Extrême est                    , Manager / Responsable département (6 à 10 ans),"Constantine, Algérie", 15 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/constantine/10075810-regional-manager-extreme-est,"principales responsabilités du régional :Atteindre ses objectifs CA et volume par SKU sur sa régionDévelopper la distribution sur sa région afin d’être un modèle de couverture et de distributionFaire respecter les conditions commerciales de ventes et de distribution sur sa région.Lancer des plans d’actions sur sa région afin de développer le business et matérialiser les opportunités.Sélectionner les partenaires commerciaux selon les besoins et objectifs recherchés par la société.Coach, planifier, coordonner et contrôler le travail de son équipe.Développer les compétences de son équipe et les former sur les standards de gestion.Installer reporting, analyse et KPI comme base de gestion de son activité commerciale.Assurer une veille concurrentielle continue"
Amimer Energie,              Ingénieur en informatique                    , Confirmé / Expérimenté (3 à 5 ans),"Ouled Yaich, Blida, Algérie", 14 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/blida/ouled-yaich/10075809-ingenieur-en-informatique,"Missions principales : Gestion et entretien du système ERP. Configuration et administration des postes de travail.Assistance aux utilisateurs pour une utilisation optimale des outils IT.Réalisation d'analyses préliminaires et résolution des pannes.Mise en place de solutions préventives.Diagnostic des pannes, dépannages et réparations nécessaires.Maintenance du réseau local.Surveillance de l'utilisation appropriée du parc informatique.Administration des machines VMWARE.Gestion active directory et maintenance des comptes utilisateurs Windows.Gestion des accès à internet pour les utilisateurs.Installation et configuration des applications bureautiques.Compétences requises : Savoir : Ingénieur en informatique.Savoir-faire : SQL SERVER, NAVISION ERP, WINDOWS SERVER.Savoir-être : Rigueur, sérieux, organisé."
Amimer Energie,              Responsable Qualité Hygiène et sécurité                    , Confirmé / Expérimenté (6 à 10 ans),"Ouled Yaich, Blida, Algérie", 14 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/blida/ouled-yaich/10075808-responsable-qualite-hygiene-et-securite,"Mission:   Il s'assure de la conformité aux normes réglementaires et veille à l'amélioration continue des performances QHSE. Conçoit, définit, négocie avec la direction générale, met en œuvre et suit la politique qualité, sécurité et environnement de l'entreprise,                   Responsabilités permanentes: Préconiser, mettre en place et suivre les procédures sécurité et environnement. Assurer le suivi du système qualité et élaborer un schéma directeur permettant de prendre en compte les objectifs de la Direction Générale, la contrainte de l’entreprise et les demandes des clients  Effectuer des audits internes en matière d’application des process et de la règlementationPrendre en charge la veille réglementaire et technologiqueParticiper à l’analyse des défaillances.Faire respecter les exigences légales qui s’appliquent au domaine d’activité.Animer une équipe chargée de mettre en place et d’appliquer la démarche qualité, hygiène sécurité et environnement.Sensibiliser les membres de l’entreprise aux enjeux liés à la sécurité, la qualité, et l’environnementAnimer des réunions ou des groupes de résolution de problèmes.  Respecter toutes les exigences et réglementation relatives à l’hygiène, sécurité et environnemental de l’entreprise et à son lieu d’affectation.Signaler toute anomalie, constat et amélioration relatif au volet HSE.Respecter et d’appliquer toutes les instructions et les procédures relatifs QHSE.Signaler immédiatement tout incident, accident, blessure ou situation dangereuseProfil: o   Savoir : Ingénieur en QHSE-        Expérience d’au moins 05 ans dans le domaine de Mangement qualité, hygiène et sécuritéo   Savoir- faire : Connaitre les process de l’entreprise, les flux et les technologies associées.Connaitre les principes de la certification : normes ISO 9001, version 2015 (services) et 14001 (environnement), norme OHSAS 18001 (Occupationnels Heath and Safety Series).       Maitrise de la réglementation en matière d’hygiène, sécurité et environnemento   Savoir –être :Gestion des prioritésAutonomie et initiative dans le cadre hiérarchique de référenceSens de l’écoute o   Autres exigences :     Respect scrupuleux de l’obligation de discrétion professionnelle (confidentialité des données) Montrer une aisance rédactionnelle et relationnellePleine disponibilité"
SARL ABDELLAH IDAHMANENE (MONT DU DJURDJURA),              Auditeur interne                    , Confirmé / Expérimenté (6 à 10 ans),"Bouira, Algérie", 14 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/bouira/10075807-auditeur-interne,"Missions du poste : Réalisation des missions d’Audit Participation au suivi des plan d’actions mis en place dans le cadre de la prise en charge des recommandationsParticiper à la préparation dos dossier du comité d’auditExigences :De plus de 5 ans d’expérience dans le métier de l’auditFormation universitaire (licence, ingéniorat, master…),  Maitrise des techniques et outils d'audit (expérience en audit interne),Maitrise de la réglementation bancaire (expérience bancaire),Connaissances des principes comptables,Maitrise de la langue française à l'oral et à l'écrit (bonne capacité rédactionnelle)"
SARL HPI,              CHEF DE SERVICE SERVICES METRE ET MARCHES  - PROFIL Metreur Vérificateur                    , Manager / Responsable département (Plus de 10 ans),"Alger, Algérie", 14 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10075806-chef-de-service-services-metre-et-marches-profil-metreur-verificateur,A
Yassir,              Onboarding Agent                    , Confirmé / Expérimenté (3 à 5 ans),"Bechar, Algérie", 14 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/bechar/10075805-onboarding-agent,"À propos de Yassir :  Yassir est la super application leader dans le domaine des services à la demande, opérant de manière prédominante dans la région du Maghreb. Yassir a pour mission de révolutionner la manière dont les services quotidiens sont accessibles.  Actuellement implantée dans plus de 45 villes à travers plusieurs pays tels que l'Algérie, le Maroc, la Tunisie et le Sénégal, notre présence s'étend aussi sur d'autres pays tels que la France et l'Afrique sub-saharienne.  Fortement soutenue par des investisseurs de renommée mondiale tels que BOND et Y Combinator, pionniers d'entreprises telles qu'Airbnb, Stripe, Dropbox, et Doordash, Yassir a réussi à faire de nombreuses levées de fonds équivalentes à presque 200 millions $.  Au-delà de la simple prestation de services, notre vision est de créer un marché dynamique visant à satisfaire les besoins de nos utilisateurs tout en insufflant des valeurs sociales fondamentales.    À propos du rôle :  Le onboarding agent assure les visites quotidiennes sur le terrain pour la formation et l’acquisition des nouveaux partenaires.   Tout en assurant que le partenaire comprend parfaitement comment utiliser notre application, ou contacter les canaux de support dédiés du partenaire, en cas de besoin d'assistance.    Les tâches à accomplir :  Traiter les commandes des clients à partir du dashboard selon sa zone de travail.  Reporter chaque problème rencontré avec un client ou un partenaire sur l’outil mis à disposition.  Appliquer et respecter les procédures et processus de travail en vigueur.  Remonter tout dysfonctionnement, contraintes rencontrées ou propositions d'amélioration à son superviseur ou Manager.      Profil requis :  Technicien Supérieur/ bac+2 et plus en communication, gestion, commerce.  Une première expérience dans un poste en relation clients est souhaité  Orientation client  Bonne communication orale et écrite  Bonne capacité rédactionnelle en Français et en Arabe  Sens de l'écoute, de l’analyse et résolution de problèmes  Calme, patient  Force de persuasion et ténacité  Résistant au stress  Maîtrise de l’outil informatique     Privilèges :  L'occasion rare de changer le monde qui t’entoure de telle sorte qu’il utilise ton produit. Nous ne sommes pas juste une app, nous insufflons des valeurs sociales et réinventons la façon dont les services sont fournis dans notre région ;  Des collègues motivés dans un environnement de travail très convivial ;  Participation au lancement de nouveaux projets innovants.    Avantages :  Rémunération compétitive et bonus sur la performance ;  Complémentaire santé ;  Formation continue."
Yassir,              Facilities supervisor                    , Responsable d'équipe (6 à 10 ans),"Alger, Algérie", 14 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10075804-facilities-supervisor,"À propos de Yassir :  Yassir est la super application leader dans le domaine des services à la demande, opérant de manière prédominante dans la région du Maghreb. Yassir a pour mission de révolutionner la manière dont les services quotidiens sont accessibles.  Actuellement implantée dans plus de 45 villes à travers plusieurs pays tels que l'Algérie, le Maroc, la Tunisie et le Sénégal, notre présence s'étend aussi sur d'autres pays tels que la France et l'Afrique sub-saharienne.  Fortement soutenue par des investisseurs de renommée mondiale tels que BOND et Y Combinator, pionniers d'entreprises telles qu'Airbnb, Stripe, Dropbox, et Doordash, Yassir a réussi à faire de nombreuses levées de fonds équivalentes à presque 200 millions $.  Au-delà de la simple prestation de services, notre vision est de créer un marché dynamique visant à satisfaire les besoins de nos utilisateurs tout en insufflant des valeurs sociales fondamentales.    À propos du rôle :  Le Facilities supervisor a pour mission de mettre à la disposition de toutes les structures de l’entreprise les moyens (biens et services) nécessaires au bon fonctionnement quotidien, dans le strict respect des procédures et de la réglementation en vigueur.    Les tâches à accomplir :  Prospecter les nouveaux fournisseur et partenaires ;  Assurer le suivi des contrats des fournisseurs, des prestataires et des partenaires ;  Analyser les besoins d’achat et des services émanant des différentes structures ;  Répartir et allouer les ressources entre les différentes structures ;  Assurer le suivi du patrimoine de l’entreprise ;  Analyser les écarts entre les stocks physiques et comptables (opération d’inventaire) ;   Contrôler la mise à jour des tableaux de suivi des paiements ;  Planifier et superviser la maintenance ;  Organiser et superviser l’opération de contrôle réglementaire (les tournées de vérification) ;  Superviser l'équipe facilities et assurer le développement de ses collaborateurs directs ;   Assurer l’entretien sur l'ensemble des sites de la société ;  Gérer la caisse régie ;  Planifier les déplacements du personnel / réservations / billetteries   S’assurer que les dossiers achats (bons de commande, factures, bons de réception) sont conformes avant de les adresser à la direction d’administration et des finances.   Profil requis :  Diplôme universitaire ;  Expérience de 2 à 3 ans dans un poste similaire ;  Ayant déjà gérer des opérations d'inventaires physiques  Bon sens de communication ;  Sens de l’organisation et d’initiative ;  Esprit de collaboration ;   Responsable et confident ;   Un sens élevé de concentration,  Ayant une capacité d’écoute ;  Bonne aptitude relationnelle.   Privilèges :  L'occasion rare de changer le monde qui t’entoure de telle sorte qu’il utilise ton produit. Nous ne sommes pas juste une app, nous insufflons des valeurs sociales et réinventons la façon dont les services sont fournis dans notre région ;  Des collègues motivés dans un environnement de travail très convivial ;  Participation au lancement de nouveaux projets innovants.    Avantages :  Rémunération compétitive et bonus sur la performance ;  Complémentaire santé ;  Formation continue."
